interval_begin_s,interval_end_s,interval_begin_hhmm,edge_id,speed_mean_ms,speed_min_ms,speed_max_ms,speed_std_ms,density_mean_vkl,density_min_vkl,density_max_vkl,density_std_vkl,n_runs
36000.0,36900.0,10:00,2544438#4,12.9350,11.9800,13.8900,1.3506,0.0850,0.0800,0.0900,0.0071,2
36000.0,36900.0,10:00,2544438#5,12.9400,11.9900,13.8900,1.3435,0.0850,0.0800,0.0900,0.0071,2
36000.0,36900.0,10:00,2544440#1,8.1750,7.8600,8.4900,0.4455,0.5450,0.5200,0.5700,0.0354,2
36000.0,36900.0,10:00,2544440#2,8.1750,7.8600,8.4900,0.4455,0.5450,0.5200,0.5700,0.0354,2
36000.0,36900.0,10:00,2570429#0,8.5400,8.4200,8.6600,0.1697,0.5200,0.5100,0.5300,0.0141,2
36000.0,36900.0,10:00,2570429#1,8.5400,8.4200,8.6600,0.1697,0.5200,0.5100,0.5300,0.0141,2
36000.0,36900.0,10:00,2570429#2,8.5600,8.4200,8.7000,0.1980,0.5200,0.5100,0.5300,0.0141,2
36000.0,36900.0,10:00,2570429#3,8.9600,8.8300,9.0900,0.1838,0.3750,0.3700,0.3800,0.0071,2
36000.0,36900.0,10:00,2570542,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
36000.0,36900.0,10:00,289329430#0,11.5450,11.1800,11.9100,0.5162,0.1950,0.1900,0.2000,0.0071,2
36000.0,36900.0,10:00,289329430#1,11.5450,11.1800,11.9100,0.5162,0.1950,0.1900,0.2000,0.0071,2
36000.0,36900.0,10:00,30278393#0,9.8300,8.9800,10.6800,1.2021,0.1100,0.1000,0.1200,0.0141,2
36000.0,36900.0,10:00,31992815,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
36000.0,36900.0,10:00,354671651#1,9.1250,9.0600,9.1900,0.0919,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,354671651#2,9.1300,9.0600,9.2000,0.0990,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,361257029,8.2550,8.0000,8.5100,0.3606,0.2700,0.2600,0.2800,0.0141,2
36000.0,36900.0,10:00,37899394#0,16.6700,16.6700,16.6700,0.0000,0.0700,0.0700,0.0700,0.0000,2
36000.0,36900.0,10:00,380310114#0,8.4050,7.5200,9.2900,1.2516,0.2700,0.2400,0.3000,0.0424,2
36000.0,36900.0,10:00,380310114#2,8.4050,7.5200,9.2900,1.2516,0.2700,0.2400,0.3000,0.0424,2
36000.0,36900.0,10:00,383327664#0,9.1200,8.8000,9.4400,0.4525,0.6100,0.5900,0.6300,0.0283,2
36000.0,36900.0,10:00,383327664#2,9.1250,8.8100,9.4400,0.4455,0.6100,0.5900,0.6300,0.0283,2
36000.0,36900.0,10:00,384828057#0,9.1250,8.8100,9.4400,0.4455,0.6100,0.5900,0.6300,0.0283,2
36000.0,36900.0,10:00,39646561,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
36000.0,36900.0,10:00,400886689#1,10.2950,10.2200,10.3700,0.1061,0.2150,0.2100,0.2200,0.0071,2
36000.0,36900.0,10:00,401595498,9.1400,8.8100,9.4700,0.4667,0.4850,0.4700,0.5000,0.0212,2
36000.0,36900.0,10:00,41223305,8.0850,7.9700,8.2000,0.1626,0.1400,0.1400,0.1400,0.0000,2
36000.0,36900.0,10:00,41754609#0,13.4800,13.3600,13.6000,0.1697,0.3300,0.3300,0.3300,0.0000,2
36000.0,36900.0,10:00,41754609#1,13.4800,13.3600,13.6000,0.1697,0.3300,0.3300,0.3300,0.0000,2
36000.0,36900.0,10:00,427821329#1,7.3450,6.4700,8.2200,1.2374,0.1550,0.1400,0.1700,0.0212,2
36000.0,36900.0,10:00,427821329#2,7.3500,6.4700,8.2300,1.2445,0.1550,0.1400,0.1700,0.0212,2
36000.0,36900.0,10:00,429206409,9.1250,8.8100,9.4400,0.4455,0.6100,0.5900,0.6300,0.0283,2
36000.0,36900.0,10:00,449880197#0,8.4050,8.3000,8.5100,0.1485,0.6600,0.6500,0.6700,0.0141,2
36000.0,36900.0,10:00,449880200,12.1700,11.2800,13.0600,1.2587,0.1850,0.1700,0.2000,0.0212,2
36000.0,36900.0,10:00,450227283#1,10.0400,9.4000,10.6800,0.9051,0.1100,0.1000,0.1200,0.0141,2
36000.0,36900.0,10:00,450227283#2,10.3000,10.2300,10.3700,0.0990,0.2150,0.2100,0.2200,0.0071,2
36000.0,36900.0,10:00,451081200,13.8700,13.8700,13.8700,0.0000,0.0800,0.0800,0.0800,0.0000,2
36000.0,36900.0,10:00,452105746#0,8.5100,8.2500,8.7700,0.3677,1.0450,1.0100,1.0800,0.0495,2
36000.0,36900.0,10:00,452105746#1,8.5100,8.2500,8.7700,0.3677,1.0450,1.0100,1.0800,0.0495,2
36000.0,36900.0,10:00,452105747,8.5300,8.1800,8.8800,0.4950,0.9150,0.8800,0.9500,0.0495,2
36000.0,36900.0,10:00,455063592,11.7050,10.6900,12.7200,1.4354,0.0950,0.0900,0.1000,0.0071,2
36000.0,36900.0,10:00,455476281#0,8.7100,8.6600,8.7600,0.0707,0.5100,0.5100,0.5100,0.0000,2
36000.0,36900.0,10:00,455476281#1,9.2000,8.7500,9.6500,0.6364,0.2400,0.2300,0.2500,0.0141,2
36000.0,36900.0,10:00,456194040#0,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
36000.0,36900.0,10:00,456194040#3,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
36000.0,36900.0,10:00,456598077,12.1850,12.0200,12.3500,0.2333,0.1800,0.1800,0.1800,0.0000,2
36000.0,36900.0,10:00,4609278,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
36000.0,36900.0,10:00,461119579,13.4400,13.2200,13.6600,0.3111,0.4150,0.4100,0.4200,0.0071,2
36000.0,36900.0,10:00,4692270#2,9.0050,8.9200,9.0900,0.1202,0.4950,0.4900,0.5000,0.0071,2
36000.0,36900.0,10:00,4692270#3,9.0050,8.9200,9.0900,0.1202,0.4950,0.4900,0.5000,0.0071,2
36000.0,36900.0,10:00,4692272#0,8.1450,7.9000,8.3900,0.3465,0.8150,0.7900,0.8400,0.0354,2
36000.0,36900.0,10:00,4725452,8.7150,8.4300,9.0000,0.4031,0.1250,0.1200,0.1300,0.0071,2
36000.0,36900.0,10:00,4725794#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36000.0,36900.0,10:00,4725920#0,8.2700,7.8400,8.7000,0.6081,0.2700,0.2600,0.2800,0.0141,2
36000.0,36900.0,10:00,4725920#1,8.2700,7.8400,8.7000,0.6081,0.2700,0.2600,0.2800,0.0141,2
36000.0,36900.0,10:00,4725920#2,8.5750,7.8500,9.3000,1.0253,0.3900,0.3600,0.4200,0.0424,2
36000.0,36900.0,10:00,4725920#3,8.5700,7.8400,9.3000,1.0324,0.3900,0.3600,0.4200,0.0424,2
36000.0,36900.0,10:00,4725926#0,8.3350,7.9100,8.7600,0.6010,0.4000,0.3800,0.4200,0.0283,2
36000.0,36900.0,10:00,4728900#1,8.9600,8.8300,9.0900,0.1838,0.3750,0.3700,0.3800,0.0071,2
36000.0,36900.0,10:00,645694987#1,8.1550,7.9900,8.3200,0.2333,0.5450,0.5300,0.5600,0.0212,2
36000.0,36900.0,10:00,645694987#2,8.1550,7.9900,8.3200,0.2333,0.5450,0.5300,0.5600,0.0212,2
36000.0,36900.0,10:00,645694987#3,8.3300,7.9000,8.7600,0.6081,0.4000,0.3800,0.4200,0.0283,2
36000.0,36900.0,10:00,650010534,13.5000,13.3500,13.6500,0.2121,0.3600,0.3400,0.3800,0.0283,2
36000.0,36900.0,10:00,661903030,8.8350,8.3600,9.3100,0.6718,0.5050,0.4800,0.5300,0.0354,2
36000.0,36900.0,10:00,673497910#1,8.4200,8.2900,8.5500,0.1838,0.5300,0.5200,0.5400,0.0141,2
36000.0,36900.0,10:00,681388530#0,13.3550,10.5500,16.1600,3.9669,0.0900,0.0700,0.1100,0.0283,2
36000.0,36900.0,10:00,681388530#1,13.3550,10.5500,16.1600,3.9669,0.0900,0.0700,0.1100,0.0283,2
36000.0,36900.0,10:00,68756019#0,13.8500,13.8500,13.8500,0.0000,0.2400,0.2400,0.2400,0.0000,2
36000.0,36900.0,10:00,68756019#1,13.6150,13.5900,13.6400,0.0354,0.2450,0.2400,0.2500,0.0071,2
36000.0,36900.0,10:00,68756019#3,13.6200,13.5900,13.6500,0.0424,0.2450,0.2400,0.2500,0.0071,2
36000.0,36900.0,10:00,68756023#1,13.4150,13.2200,13.6100,0.2758,0.2450,0.2400,0.2500,0.0071,2
36000.0,36900.0,10:00,68756043#0,13.4800,13.3600,13.6000,0.1697,0.3300,0.3300,0.3300,0.0000,2
36000.0,36900.0,10:00,68756043#1,13.4850,13.3700,13.6000,0.1626,0.3300,0.3300,0.3300,0.0000,2
36000.0,36900.0,10:00,68756056#0,13.5600,13.4700,13.6500,0.1273,0.4100,0.4100,0.4100,0.0000,2
36000.0,36900.0,10:00,68756056#1,13.5400,13.4700,13.6100,0.0990,0.4100,0.4100,0.4100,0.0000,2
36000.0,36900.0,10:00,68756056#2,13.5600,13.4700,13.6500,0.1273,0.4100,0.4100,0.4100,0.0000,2
36000.0,36900.0,10:00,68756056#4,13.5650,13.4700,13.6600,0.1344,0.4100,0.4100,0.4100,0.0000,2
36000.0,36900.0,10:00,68756101,13.4850,13.3300,13.6400,0.2192,0.2450,0.2400,0.2500,0.0071,2
36000.0,36900.0,10:00,717611302,12.9700,12.4900,13.4500,0.6788,0.3450,0.3300,0.3600,0.0212,2
36000.0,36900.0,10:00,717611307#0,12.9750,12.4900,13.4600,0.6859,0.3450,0.3300,0.3600,0.0212,2
36000.0,36900.0,10:00,717611307#1,13.2450,12.7000,13.7900,0.7707,0.3350,0.3200,0.3500,0.0212,2
36000.0,36900.0,10:00,721312550,8.7150,8.4300,9.0000,0.4031,0.1250,0.1200,0.1300,0.0071,2
36000.0,36900.0,10:00,723584180#0,8.6600,8.5700,8.7500,0.1273,0.2550,0.2500,0.2600,0.0071,2
36000.0,36900.0,10:00,723584180#1,8.6600,8.5700,8.7500,0.1273,0.2550,0.2500,0.2600,0.0071,2
36000.0,36900.0,10:00,729244957#1,13.1100,12.9200,13.3000,0.2687,0.3350,0.3300,0.3400,0.0071,2
36000.0,36900.0,10:00,79633771#0,8.8300,8.3600,9.3000,0.6647,0.5050,0.4800,0.5300,0.0354,2
36000.0,36900.0,10:00,79633771#2,8.8300,8.3600,9.3000,0.6647,0.5050,0.4800,0.5300,0.0354,2
36000.0,36900.0,10:00,830416769,13.2450,12.7000,13.7900,0.7707,0.3350,0.3200,0.3500,0.0212,2
36000.0,36900.0,10:00,83207313#1,13.3550,10.5500,16.1600,3.9669,0.0900,0.0700,0.1100,0.0283,2
36000.0,36900.0,10:00,83207313#3,13.3500,10.5500,16.1500,3.9598,0.0900,0.0700,0.1100,0.0283,2
36000.0,36900.0,10:00,83207316,12.7100,12.0900,13.3300,0.8768,0.2650,0.2500,0.2800,0.0212,2
36000.0,36900.0,10:00,837865886#0,7.9700,7.4700,8.4700,0.7071,0.2800,0.2600,0.3000,0.0283,2
36000.0,36900.0,10:00,837865886#1,7.9700,7.4700,8.4700,0.7071,0.2800,0.2600,0.3000,0.0283,2
36000.0,36900.0,10:00,858813335,12.1700,11.2800,13.0600,1.2587,0.1850,0.1700,0.2000,0.0212,2
36000.0,36900.0,10:00,858813352,12.1700,11.2800,13.0600,1.2587,0.1850,0.1700,0.2000,0.0212,2
36000.0,36900.0,10:00,858813354#0,13.4150,13.2200,13.6100,0.2758,0.2450,0.2400,0.2500,0.0071,2
36000.0,36900.0,10:00,883193661#0,12.3050,11.8100,12.8000,0.7000,0.0900,0.0900,0.0900,0.0000,2
36000.0,36900.0,10:00,887871736#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36000.0,36900.0,10:00,887871736#1,13.9500,13.9500,13.9500,0.0000,0.0800,0.0800,0.0800,0.0000,2
36000.0,36900.0,10:00,912997280,8.9600,8.8300,9.0900,0.1838,0.3750,0.3700,0.3800,0.0071,2
36000.0,36900.0,10:00,913001041,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
36000.0,36900.0,10:00,913008650,12.5800,12.5000,12.6600,0.1131,0.4400,0.4400,0.4400,0.0000,2
36000.0,36900.0,10:00,926028935#0,8.8900,8.6200,9.1600,0.3818,0.6250,0.6100,0.6400,0.0212,2
36000.0,36900.0,10:00,928436139#0,8.3300,7.9000,8.7600,0.6081,0.4000,0.3800,0.4200,0.0283,2
36000.0,36900.0,10:00,928436139#1,8.3300,7.9000,8.7600,0.6081,0.4000,0.3800,0.4200,0.0283,2
36000.0,36900.0,10:00,928436139#2,8.3350,7.9100,8.7600,0.6010,0.4000,0.3800,0.4200,0.0283,2
36000.0,36900.0,10:00,939067973,12.1550,11.2700,13.0400,1.2516,0.1850,0.1700,0.2000,0.0212,2
36000.0,36900.0,10:00,939067974#1,9.1300,9.0600,9.2000,0.0990,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,939067975#0,9.1300,9.0600,9.2000,0.0990,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,939067975#1,9.1300,9.0600,9.2000,0.0990,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,94511068#0,8.0850,7.9700,8.2000,0.1626,0.1400,0.1400,0.1400,0.0000,2
36000.0,36900.0,10:00,94511068#1,8.6400,8.5500,8.7300,0.1273,0.2550,0.2500,0.2600,0.0071,2
36000.0,36900.0,10:00,94511068#2,9.2750,9.2200,9.3300,0.0778,0.1200,0.1200,0.1200,0.0000,2
36000.0,36900.0,10:00,94541123,12.4950,11.8800,13.1100,0.8697,0.2650,0.2500,0.2800,0.0212,2
36000.0,36900.0,10:00,953082529#1,12.9700,12.8300,13.1100,0.1980,0.2550,0.2500,0.2600,0.0071,2
36000.0,36900.0,10:00,953082529#2,13.0400,13.0400,13.0400,0.0000,0.2600,0.2600,0.2600,0.0000,2
36000.0,36900.0,10:00,953082529#3,12.9750,12.8400,13.1100,0.1909,0.2550,0.2500,0.2600,0.0071,2
36000.0,36900.0,10:00,956982233#1,9.2000,8.7500,9.6500,0.6364,0.2400,0.2300,0.2500,0.0141,2
36000.0,36900.0,10:00,985837487,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36900.0,37800.0,10:15,-1025366406,8.6800,8.6200,8.7400,0.0849,0.1300,0.1300,0.1300,0.0000,2
36900.0,37800.0,10:15,-1026085894#0,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-1026085894#1,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-1026085894#2,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-1026845806,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
36900.0,37800.0,10:15,-104288999,9.3450,9.1100,9.5800,0.3323,0.2350,0.2300,0.2400,0.0071,2
36900.0,37800.0,10:15,-1053066061#2,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-1053066068#1,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-1053066068#3,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-1053066068#4,8.4300,7.9200,8.9400,0.7212,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-1053979387,16.6700,16.6700,16.6700,0.0000,0.0700,0.0700,0.0700,0.0000,2
36900.0,37800.0,10:15,-1053979388#1,9.4850,9.2400,9.7300,0.3465,0.2350,0.2300,0.2400,0.0071,2
36900.0,37800.0,10:15,-1053979388#2,8.6850,8.6200,8.7500,0.0919,0.1300,0.1300,0.1300,0.0000,2
36900.0,37800.0,10:15,-1054418205,10.2050,9.9100,10.5000,0.4172,0.2150,0.2100,0.2200,0.0071,2
36900.0,37800.0,10:15,-11022533#0,10.1900,9.8700,10.5100,0.4525,0.2200,0.2100,0.2300,0.0141,2
36900.0,37800.0,10:15,-11022533#2,10.2050,9.9100,10.5000,0.4172,0.2150,0.2100,0.2200,0.0071,2
36900.0,37800.0,10:15,-1315301900#2,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-134063977#1,12.3400,12.3400,12.3400,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-134818130#0,13.1550,12.4200,13.8900,1.0394,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-134818130#1,13.1550,12.4200,13.8900,1.0394,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-135706987#0,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
36900.0,37800.0,10:15,-13715475#0,8.4900,7.9900,8.9900,0.7071,0.2650,0.2500,0.2800,0.0212,2
36900.0,37800.0,10:15,-13715475#1,8.7650,8.6000,8.9300,0.2333,0.4900,0.4600,0.5200,0.0424,2
36900.0,37800.0,10:15,-16312517,13.3000,12.7100,13.8900,0.8344,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-172336694,9.1500,8.8000,9.5000,0.4950,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,-236455763#2,8.8450,8.6800,9.0100,0.2333,0.5000,0.4900,0.5100,0.0141,2
36900.0,37800.0,10:15,-2535004#0,13.3950,12.5000,14.2900,1.2657,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-2535004#2,13.2150,12.5500,13.8800,0.9405,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-2535038#0,12.3500,12.3500,12.3500,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-2535038#1,12.3400,12.3400,12.3400,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-2535038#3,12.3400,12.3400,12.3400,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-2535038#4,12.3700,12.3700,12.3700,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-2535039#2,8.9550,8.7400,9.1700,0.3041,0.5600,0.4800,0.6400,0.1131,2
36900.0,37800.0,10:15,-2535115#1,8.8350,8.7700,8.9000,0.0919,0.6250,0.6200,0.6300,0.0071,2
36900.0,37800.0,10:15,-2535350#1,8.3900,7.9300,8.8500,0.6505,0.1350,0.1300,0.1400,0.0071,2
36900.0,37800.0,10:15,-2535382#0,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,-2535383#0,13.9000,13.9000,13.9000,0.0000,0.0800,0.0800,0.0800,0.0000,2
36900.0,37800.0,10:15,-2535383#1,14.2900,14.2900,14.2900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36900.0,37800.0,10:15,-2535383#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36900.0,37800.0,10:15,-2535383#4,12.3500,12.3500,12.3500,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-2535383#5,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
36900.0,37800.0,10:15,-2543333,12.7550,12.4600,13.0500,0.4172,0.3500,0.3400,0.3600,0.0141,2
36900.0,37800.0,10:15,-28907928#0,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
36900.0,37800.0,10:15,-28907928#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
36900.0,37800.0,10:15,-37899394#3,14.6450,14.1400,15.1500,0.7142,0.1200,0.0900,0.1500,0.0424,2
36900.0,37800.0,10:15,-37899394#4,14.8350,14.2900,15.3800,0.7707,0.1100,0.0800,0.1400,0.0424,2
36900.0,37800.0,10:15,-380310114#0,8.8550,8.3700,9.3400,0.6859,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,-380310114#3,9.2750,9.0000,9.5500,0.3889,0.1200,0.1200,0.1200,0.0000,2
36900.0,37800.0,10:15,-383327664#1,9.0550,8.6800,9.4300,0.5303,0.3650,0.3500,0.3800,0.0212,2
36900.0,37800.0,10:15,-383327664#3,9.0550,8.6800,9.4300,0.5303,0.3650,0.3500,0.3800,0.0212,2
36900.0,37800.0,10:15,-384828057#1,9.0550,8.6800,9.4300,0.5303,0.3650,0.3500,0.3800,0.0212,2
36900.0,37800.0,10:15,-400886685#1,8.7950,8.4500,9.1400,0.4879,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,-400886689#0,8.9850,8.6200,9.3500,0.5162,0.5000,0.4800,0.5200,0.0283,2
36900.0,37800.0,10:15,-400886691#0,9.0550,8.6800,9.4300,0.5303,0.3650,0.3500,0.3800,0.0212,2
36900.0,37800.0,10:15,-427821329#1,9.3400,9.1000,9.5800,0.3394,0.2350,0.2300,0.2400,0.0071,2
36900.0,37800.0,10:15,-427821329#2,9.3450,9.1100,9.5800,0.3323,0.2350,0.2300,0.2400,0.0071,2
36900.0,37800.0,10:15,-429206409,8.7800,8.4500,9.1100,0.4667,0.5100,0.4900,0.5300,0.0283,2
36900.0,37800.0,10:15,-450227283#1,8.9850,8.6200,9.3500,0.5162,0.5000,0.4800,0.5200,0.0283,2
36900.0,37800.0,10:15,-451081200,12.7400,12.4400,13.0400,0.4243,0.3500,0.3400,0.3600,0.0141,2
36900.0,37800.0,10:15,-452105746#0,8.8350,8.7700,8.9000,0.0919,0.6250,0.6200,0.6300,0.0071,2
36900.0,37800.0,10:15,-452105746#1,8.3150,7.8600,8.7700,0.6435,0.6700,0.6300,0.7100,0.0566,2
36900.0,37800.0,10:15,-452105747,9.0350,8.5700,9.5000,0.6576,0.2450,0.2300,0.2600,0.0212,2
36900.0,37800.0,10:15,-455063592,12.7100,12.6000,12.8200,0.1556,0.2600,0.2600,0.2600,0.0000,2
36900.0,37800.0,10:15,-4652433,12.2800,11.9900,12.5700,0.4101,0.1400,0.0900,0.1900,0.0707,2
36900.0,37800.0,10:15,-661903030,10.2000,9.9100,10.4900,0.4101,0.2150,0.2100,0.2200,0.0071,2
36900.0,37800.0,10:15,-681388530#0,12.3500,12.1400,12.5600,0.2970,0.1300,0.0900,0.1700,0.0566,2
36900.0,37800.0,10:15,-681388530#1,13.2250,12.5600,13.8900,0.9405,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-775996047#0,10.4600,9.9500,10.9700,0.7212,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-775996047#1,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-775996047#3,10.5550,10.0000,11.1100,0.7849,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-775996047#4,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-775996047#5,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,-779932972#0,13.2350,12.5700,13.9000,0.9405,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-779932972#1,13.2250,12.5600,13.8900,0.9405,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-79633771#1,9.8850,9.6500,10.1200,0.3323,0.3400,0.3300,0.3500,0.0141,2
36900.0,37800.0,10:15,-79633771#2,9.8800,9.6500,10.1100,0.3253,0.3400,0.3300,0.3500,0.0141,2
36900.0,37800.0,10:15,-83207313#2,12.2750,11.9900,12.5600,0.4031,0.1400,0.0900,0.1900,0.0707,2
36900.0,37800.0,10:15,-887871736#0,12.7500,12.4600,13.0400,0.4101,0.3500,0.3400,0.3600,0.0141,2
36900.0,37800.0,10:15,-887871736#1,12.7100,12.4200,13.0000,0.4101,0.3500,0.3400,0.3600,0.0141,2
36900.0,37800.0,10:15,-926028935#1,10.2050,9.9100,10.5000,0.4172,0.2150,0.2100,0.2200,0.0071,2
36900.0,37800.0,10:15,-928691979#0,12.3500,12.3500,12.3500,0.0000,0.1800,0.1800,0.1800,0.0000,2
36900.0,37800.0,10:15,-988616601#0,13.1550,12.4200,13.8900,1.0394,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-988616601#1,13.1600,12.3900,13.9300,1.0889,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,-990834100,8.4700,8.0000,8.9400,0.6647,0.1300,0.1200,0.1400,0.0141,2
36900.0,37800.0,10:15,1026085894#0,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,1026085894#1,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,1026085894#2,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,1053066061#1,9.1500,8.8000,9.5000,0.4950,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,1053066062,9.1500,8.8000,9.5000,0.4950,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,1053066068#2,9.1450,8.8000,9.4900,0.4879,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,1053066068#4,9.1250,8.7200,9.5300,0.5728,0.1250,0.1200,0.1300,0.0071,2
36900.0,37800.0,10:15,1053979387,16.6700,16.6700,16.6700,0.0000,0.0700,0.0700,0.0700,0.0000,2
36900.0,37800.0,10:15,1053979388#0,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,1053979388#2,10.4650,9.9500,10.9800,0.7283,0.1050,0.1000,0.1100,0.0071,2
36900.0,37800.0,10:15,1054418205,8.5600,8.5300,8.5900,0.0424,0.2600,0.2600,0.2600,0.0000,2
36900.0,37800.0,10:15,1058344629,12.7050,11.9900,13.4200,1.0112,0.0850,0.0800,0.0900,0.0071,2
36900.0,37800.0,10:15,1058647170,8.3250,7.9500,8.7000,0.5303,0.1350,0.1300,0.1400,0.0071,2
36900.0,37800.0,10:15,1058647171#0,8.3250,7.9500,8.7000,0.5303,0.1350,0.1300,0.1400,0.0071,2
36900.0,37800.0,10:15,1082662006,13.5950,12.9000,14.2900,0.9829,0.1650,0.1600,0.1700,0.0071,2
36900.0,37800.0,10:15,1082665464,13.3700,12.8600,13.8800,0.7212,0.1650,0.1600,0.1700,0.0071,2
36900.0,37800.0,10:15,11018592,8.9850,8.6200,9.3500,0.5162,0.5000,0.4800,0.5200,0.0283,2
36900.0,37800.0,10:15,11022533#0,8.5600,8.5300,8.5900,0.0424,0.2600,0.2600,0.2600,0.0000,2
36900.0,37800.0,10:15,11022533#1,8.5650,8.5400,8.5900,0.0354,0.2600,0.2600,0.2600,0.0000,2
36900.0,37800.0,10:15,1117683359#0,8.8350,8.7700,8.9000,0.0919,0.6250,0.6200,0.6300,0.0071,2
36900.0,37800.0,10:15,1149713177#0,9.2700,9.0000,9.5400,0.3818,0.1200,0.1200,0.1200,0.0000,2
